lineId,season,name,team,position,situation,games_played,icetime,iceTimeRank,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
84765258476902,2022,Lindell-Miller,DAL,pairing,5on5,8,3778.0,32.0,0.51,0.48,0.47,26.37,2.31,1.74,7.08,0.97,14.0,10.9,2.18,2.43,2.29,27.0,10.0,17.0,54.0,2.0,5.0,1.0,4.0,2.0,11.0,13.0,25.0,35.0,4.0,8.0,33.0,31.0,7.0,10.0,27.0,5.0,5.0,0.6,0.53,1.18,0.0,1.0,1.0,55.2,37.0,37.97,6.0,0.36,0.79,0.79,1.89,1.92,1.87,29.67,2.18,1.82,7.18,0.92,16.72,12.18,2.13,2.16,2.11,26.0,15.0,17.0,58.0,3.0,2.0,1.0,4.0,2.0,17.0,13.0,23.0,38.0,5.0,10.0,34.0,40.0,15.0,11.0,32.0,8.0,1.0,0.76,0.96,0.45,1.0,1.0,1.0,56.74,41.0,40.62,2.0,0.37,0.6,0.6,1.96,1.92,1.87
847061084764198477392,2022,Parise-Pageau-Fasching,NYI,line,5on5,6,1842.0,24.0,0.52,0.46,0.45,13.37,1.42,1.09,3.13,0.47,7.48,5.41,1.39,1.37,1.34,15.0,4.0,8.0,27.0,0.0,1.0,0.0,3.0,1.0,9.0,5.0,15.0,19.0,3.0,6.0,20.0,26.0,7.0,9.0,12.0,7.0,0.0,0.39,1.03,0.0,0.0,0.0,0.0,25.9,19.0,18.24,6.0,0.23,0.19,0.19,1.46,1.43,1.4,16.77,1.33,1.05,4.19,0.55,9.41,6.47,1.29,1.38,1.35,18.0,5.0,9.0,32.0,0.0,2.0,0.0,3.0,0.0,8.0,10.0,18.0,23.0,3.0,6.0,18.0,29.0,8.0,8.0,19.0,2.0,2.0,0.54,0.27,0.53,0.0,0.0,0.0,32.86,23.0,23.87,3.0,0.21,0.53,0.53,1.02,1.04,1.03
84779868479372,2022,Mahura-Montour,FLA,pairing,5on5,17,1490.0,122.0,0.77,0.66,0.7,20.69,2.02,1.25,5.17,0.66,10.68,8.21,1.95,2.04,1.96,20.0,8.0,10.0,38.0,1.0,3.0,1.0,7.0,1.0,5.0,11.0,19.0,27.0,2.0,12.0,1.0,16.0,2.0,5.0,20.0,5.0,3.0,0.46,0.73,0.83,0.0,0.0,1.0,37.29,28.0,27.96,1.0,0.26,0.78,0.78,1.5,1.5,1.5,8.81,0.61,0.5,1.77,0.29,4.88,3.95,0.61,0.64,0.64,9.0,3.0,8.0,20.0,2.0,0.0,0.0,3.0,0.0,3.0,4.0,7.0,10.0,0.0,0.0,5.0,15.0,7.0,5.0,10.0,2.0,0.0,0.36,0.25,0.0,1.0,1.0,0.0,21.59,12.0,12.56,3.0,0.1,0.0,0.0,0.71,0.74,0.74
847747884784348478462,2022,Carrier-Roy-Kolesar,VGK,line,5on5,11,4868.0,39.0,0.56,0.48,0.54,39.77,3.99,2.66,9.52,1.25,20.53,15.06,3.94,4.18,4.13,32.0,21.0,16.0,69.0,5.0,5.0,1.0,7.0,1.0,16.0,19.0,27.0,48.0,8.0,16.0,58.0,79.0,12.0,13.0,36.0,11.0,6.0,1.01,1.32,1.66,0.0,3.0,2.0,73.17,53.0,55.35,10.0,0.55,1.32,1.32,3.22,3.38,3.36,33.45,3.08,2.3,8.8,1.14,17.12,12.57,2.97,3.0,2.9,34.0,11.0,31.0,76.0,4.0,5.0,2.0,6.0,1.0,12.0,17.0,30.0,41.0,5.0,10.0,52.0,64.0,8.0,14.0,32.0,8.0,5.0,0.83,1.01,1.23,2.0,1.0,1.0,70.8,45.0,43.04,7.0,0.49,0.86,0.86,2.7,2.62,2.6
847855084800788481554,2022,Panarin-Chytil-Kakko,NYR,line,5on5,2,888.0,8.0,0.2,0.32,0.39,5.05,0.37,0.36,1.21,0.14,2.9,2.01,0.37,0.37,0.37,7.0,0.0,3.0,10.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,6.0,6.0,0.0,0.0,6.0,4.0,3.0,6.0,5.0,2.0,0.0,0.14,0.23,0.0,1.0,0.0,0.0,10.41,7.0,7.3,3.0,0.08,0.0,0.0,0.44,0.45,0.45,8.38,1.43,0.61,1.89,0.27,3.87,2.93,1.36,1.38,1.31,7.0,4.0,10.0,21.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,7.0,11.0,0.0,0.0,6.0,5.0,7.0,4.0,5.0,4.0,2.0,0.19,0.59,0.66,0.0,0.0,0.0,20.72,11.0,10.82,2.0,0.13,0.38,0.38,1.18,1.14,1.14
84769678477498,2022,Nurse-Kulak,EDM,pairing,5on5,11,954.0,82.0,0.69,0.52,0.55,9.33,1.07,0.69,1.95,0.29,4.73,3.27,1.03,1.03,1.0,10.0,2.0,3.0,15.0,0.0,3.0,0.0,0.0,0.0,3.0,6.0,10.0,12.0,1.0,2.0,5.0,5.0,1.0,1.0,8.0,2.0,2.0,0.36,0.22,0.49,0.0,0.0,0.0,14.56,12.0,11.54,1.0,0.15,0.63,0.63,0.59,0.57,0.57,7.11,0.49,0.37,1.73,0.22,3.88,3.31,0.49,0.5,0.5,7.0,3.0,4.0,14.0,0.0,0.0,0.0,1.0,0.0,3.0,6.0,7.0,10.0,0.0,0.0,4.0,14.0,2.0,0.0,8.0,2.0,0.0,0.26,0.23,0.0,0.0,0.0,0.0,13.64,10.0,9.96,0.0,0.08,0.0,0.0,0.56,0.57,0.57
847793384790668482113,2022,Lomberg-Reinhart-Lundell,FLA,line,5on5,9,2226.0,58.0,0.38,0.4,0.41,16.0,1.12,0.98,4.16,0.52,9.25,6.97,1.09,1.11,1.08,12.0,11.0,10.0,33.0,0.0,0.0,0.0,3.0,0.0,14.0,6.0,12.0,23.0,0.0,0.0,25.0,18.0,6.0,6.0,18.0,5.0,0.0,0.47,0.65,0.0,0.0,0.0,0.0,32.31,23.0,22.47,5.0,0.2,0.0,0.0,1.33,1.31,1.28,23.5,1.79,1.49,5.96,0.8,12.95,10.02,1.69,1.84,1.73,22.0,11.0,17.0,50.0,0.0,2.0,0.0,5.0,1.0,12.0,13.0,22.0,33.0,4.0,8.0,27.0,21.0,4.0,6.0,25.0,7.0,1.0,0.59,0.92,0.28,0.0,0.0,0.0,50.76,33.0,33.53,3.0,0.31,0.35,0.35,1.75,1.79,1.75
847796484784348478462,2022,Barbashev-Roy-Kolesar,VGK,line,5on5,11,1761.0,118.0,0.59,0.45,0.49,13.52,0.8,0.76,3.2,0.42,8.03,5.79,0.8,0.86,0.86,16.0,3.0,6.0,25.0,0.0,0.0,0.0,8.0,0.0,5.0,6.0,16.0,19.0,2.0,7.0,12.0,28.0,2.0,1.0,16.0,3.0,0.0,0.45,0.35,0.0,0.0,0.0,0.0,26.83,19.0,20.19,0.0,0.15,0.0,0.0,0.96,1.02,1.02,14.05,0.56,0.73,3.58,0.45,8.39,6.29,0.55,0.52,0.52,16.0,4.0,11.0,31.0,1.0,0.0,0.0,5.0,1.0,7.0,6.0,15.0,19.0,1.0,5.0,20.0,31.0,5.0,6.0,19.0,1.0,0.0,0.46,0.1,0.0,0.0,1.0,0.0,29.13,20.0,18.91,5.0,0.15,0.0,0.0,0.7,0.66,0.66
847579984783988479400,2022,Connor-Dubois-Niederreiter,WPG,line,5on5,3,2130.0,5.0,0.46,0.56,0.5,18.44,1.17,1.22,4.36,0.56,11.23,7.46,1.17,1.12,1.11,14.0,12.0,12.0,38.0,1.0,0.0,0.0,3.0,0.0,12.0,10.0,13.0,25.0,2.0,4.0,22.0,22.0,5.0,3.0,24.0,1.0,1.0,0.78,0.15,0.24,1.0,0.0,0.0,35.83,26.0,24.55,3.0,0.25,0.0,0.0,1.42,1.35,1.35,19.8,1.36,1.07,4.44,0.57,9.92,8.63,1.34,1.46,1.43,21.0,5.0,4.0,30.0,3.0,2.0,0.0,7.0,0.0,3.0,11.0,18.0,23.0,2.0,4.0,19.0,15.0,5.0,3.0,19.0,6.0,1.0,0.48,0.68,0.21,1.0,2.0,0.0,32.35,26.0,27.69,3.0,0.22,0.25,0.25,1.33,1.43,1.43
84774358478507,2022,Graves-Marino,NJD,pairing,5on5,10,7506.0,18.0,0.51,0.5,0.49,51.95,4.8,3.39,12.66,1.75,27.92,20.48,4.66,4.76,4.63,43.0,28.0,37.0,108.0,1.0,4.0,1.0,4.0,0.0,37.0,25.0,42.0,70.0,6.0,12.0,69.0,47.0,16.0,19.0,47.0,19.0,5.0,1.31,2.27,1.22,0.0,0.0,1.0,105.99,71.0,70.0,8.0,0.71,0.65,0.65,4.86,4.81,4.73,53.59,4.53,3.47,13.32,1.71,28.81,21.16,4.43,4.49,4.38,57.0,16.0,35.0,108.0,6.0,4.0,0.0,1.0,0.0,36.0,26.0,51.0,67.0,6.0,12.0,52.0,78.0,26.0,30.0,53.0,17.0,3.0,1.64,2.19,0.71,3.0,3.0,0.0,106.49,73.0,72.35,15.0,0.72,0.72,0.72,4.53,4.49,4.44
847629284794078481559,2022,Palat-Hughes-Bratt,NJD,line,5on5,8,1108.0,88.0,0.56,0.62,0.54,9.51,0.67,0.59,2.05,0.29,5.24,4.16,0.66,0.64,0.63,7.0,6.0,8.0,21.0,0.0,0.0,0.0,1.0,0.0,5.0,7.0,7.0,13.0,1.0,2.0,9.0,5.0,3.0,5.0,10.0,3.0,0.0,0.36,0.31,0.0,0.0,0.0,0.0,19.53,13.0,12.65,3.0,0.12,0.0,0.0,0.79,0.76,0.75,7.58,0.52,0.5,1.77,0.28,4.37,3.56,0.51,0.54,0.54,8.0,3.0,2.0,13.0,0.0,1.0,0.0,0.0,0.0,3.0,7.0,8.0,11.0,3.0,4.0,11.0,9.0,0.0,3.0,9.0,2.0,0.0,0.3,0.22,0.0,0.0,0.0,0.0,13.5,11.0,11.46,2.0,0.1,0.04,0.04,0.58,0.61,0.61
847690784784278482093,2022,Maceachern-Aho-Jarvis,CAR,line,5on5,5,1594.0,35.0,0.7,0.6,0.6,21.25,2.77,1.52,5.82,0.73,10.03,7.13,2.58,2.84,2.66,23.0,5.0,9.0,37.0,3.0,5.0,1.0,3.0,0.0,9.0,8.0,20.0,25.0,2.0,4.0,15.0,19.0,7.0,5.0,16.0,8.0,4.0,0.45,1.18,1.15,0.0,2.0,1.0,37.6,28.0,27.94,2.0,0.33,1.32,1.38,1.72,1.78,1.72,14.29,1.2,1.01,3.82,0.46,7.19,5.31,1.14,1.22,1.16,10.0,9.0,6.0,25.0,1.0,2.0,0.0,3.0,1.0,1.0,11.0,9.0,18.0,1.0,2.0,13.0,14.0,6.0,4.0,14.0,4.0,1.0,0.35,0.56,0.29,1.0,0.0,0.0,25.26,19.0,19.65,1.0,0.22,0.41,0.41,1.01,1.02,1.01
84747168478136,2022,Middleton-Spurgeon,MIN,pairing,5on5,6,4594.0,12.0,0.49,0.47,0.49,36.61,2.78,2.28,9.11,1.15,20.5,15.18,2.71,2.74,2.67,33.0,18.0,22.0,73.0,1.0,3.0,0.0,8.0,3.0,18.0,18.0,32.0,50.0,8.0,18.0,39.0,50.0,10.0,14.0,39.0,8.0,4.0,0.85,0.91,1.02,0.0,0.0,1.0,71.15,51.0,50.25,4.0,0.47,0.56,0.56,2.68,2.64,2.61,38.37,2.85,2.38,10.41,1.3,21.72,15.34,2.8,2.89,2.84,37.0,17.0,28.0,82.0,5.0,2.0,2.0,6.0,3.0,18.0,20.0,32.0,49.0,3.0,6.0,45.0,32.0,8.0,18.0,44.0,8.0,2.0,1.45,0.9,0.49,1.0,2.0,2.0,84.22,54.0,54.76,9.0,0.49,0.49,0.49,2.84,2.87,2.85
847519184764488478462,2022,Roy-Karlsson-Smith,VGK,line,5on5,13,5011.0,70.0,0.49,0.5,0.5,42.16,3.57,2.77,11.17,1.43,22.8,17.27,3.5,3.51,3.45,44.0,15.0,23.0,82.0,4.0,4.0,1.0,10.0,1.0,20.0,20.0,40.0,55.0,3.0,6.0,63.0,34.0,15.0,19.0,45.0,9.0,5.0,1.11,1.16,1.3,0.0,2.0,2.0,83.05,59.0,59.12,11.0,0.57,1.04,1.04,3.09,3.07,3.03,42.74,3.64,2.82,11.39,1.48,22.53,17.15,3.5,3.73,3.58,43.0,16.0,23.0,82.0,2.0,6.0,0.0,10.0,3.0,18.0,20.0,41.0,57.0,2.0,4.0,50.0,43.0,7.0,18.0,42.0,13.0,4.0,1.1,1.57,0.98,0.0,2.0,0.0,80.97,59.0,58.98,8.0,0.6,0.88,0.88,3.37,3.41,3.35
847467984752208479351,2022,Foligno-Steel-Nyquist,MIN,line,5on5,4,1649.0,36.0,0.16,0.28,0.26,7.68,0.45,0.44,2.1,0.24,4.31,3.46,0.45,0.46,0.46,6.0,5.0,4.0,15.0,1.0,0.0,0.0,3.0,1.0,3.0,3.0,5.0,10.0,3.0,9.0,18.0,20.0,1.0,7.0,10.0,0.0,1.0,0.18,0.0,0.26,0.0,0.0,1.0,14.61,11.0,10.87,4.0,0.09,0.0,0.0,0.54,0.56,0.55,21.75,2.31,1.53,5.5,0.73,12.09,8.85,2.24,2.39,2.32,19.0,12.0,7.0,38.0,0.0,3.0,0.0,4.0,1.0,5.0,18.0,19.0,31.0,2.0,4.0,25.0,9.0,3.0,5.0,21.0,5.0,5.0,0.47,0.55,1.29,0.0,0.0,0.0,38.72,31.0,31.6,4.0,0.32,0.79,0.79,1.84,1.88,1.86
84751678478178,2022,Hedman-Raddysh,TBL,pairing,5on5,5,709.0,28.0,0.55,0.56,0.6,4.28,0.12,0.23,1.1,0.15,2.38,2.02,0.12,0.12,0.12,4.0,2.0,3.0,9.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,5.0,0.0,0.0,2.0,5.0,2.0,0.0,6.0,0.0,0.0,0.12,0.0,0.0,1.0,0.0,0.0,9.33,6.0,6.11,0.0,0.05,0.0,0.0,0.17,0.17,0.17,3.01,0.1,0.15,0.65,0.09,1.53,1.49,0.1,0.1,0.1,4.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,2.0,3.0,9.0,2.0,0.0,4.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,6.75,4.0,3.77,0.0,0.03,0.0,0.0,0.13,0.13,0.13
847576884775058479293,2022,Tanev-Wennberg-Schwartz,SEA,line,5on5,12,1622.0,117.0,0.27,0.33,0.38,11.33,0.66,0.71,2.88,0.41,5.96,4.37,0.65,0.66,0.64,11.0,4.0,3.0,18.0,0.0,1.0,0.0,4.0,1.0,5.0,4.0,11.0,15.0,2.0,4.0,11.0,21.0,2.0,2.0,12.0,3.0,0.0,0.36,0.3,0.0,0.0,0.0,0.0,18.58,15.0,15.34,1.0,0.15,0.1,0.1,0.72,0.71,0.7,17.54,1.83,1.29,4.52,0.61,9.91,6.85,1.8,1.81,1.78,15.0,10.0,11.0,36.0,1.0,1.0,0.0,1.0,0.0,14.0,8.0,14.0,24.0,2.0,4.0,24.0,12.0,4.0,1.0,17.0,6.0,2.0,0.55,0.79,0.49,0.0,1.0,0.0,35.12,25.0,24.58,0.0,0.27,0.29,0.29,1.81,1.81,1.79
847514984779198481557,2022,Boldy-Gaudreau-Johansson,MIN,line,5on5,4,1285.0,32.0,0.56,0.52,0.58,14.32,0.94,0.91,3.68,0.51,8.47,6.5,0.9,0.97,0.93,13.0,8.0,6.0,27.0,0.0,1.0,0.0,4.0,0.0,7.0,9.0,13.0,21.0,5.0,10.0,16.0,8.0,2.0,3.0,17.0,3.0,1.0,0.28,0.39,0.27,0.0,0.0,0.0,25.97,21.0,20.53,1.0,0.19,0.27,0.27,0.86,0.87,0.87,10.68,0.74,0.62,2.52,0.35,5.91,4.85,0.74,0.75,0.75,10.0,5.0,10.0,25.0,1.0,0.0,0.0,3.0,0.0,5.0,6.0,9.0,14.0,2.0,4.0,11.0,14.0,2.0,3.0,11.0,4.0,0.0,0.33,0.41,0.0,0.0,1.0,0.0,25.14,15.0,15.12,2.0,0.13,0.0,0.0,0.87,0.88,0.88
847168584779608482124,2022,Byfield-Kopitar-Kempe,LAK,line,5on5,5,3097.0,15.0,0.34,0.45,0.41,23.05,1.65,1.29,6.2,0.78,11.7,9.38,1.63,1.61,1.59,24.0,7.0,18.0,49.0,1.0,2.0,0.0,3.0,2.0,17.0,6.0,23.0,30.0,1.0,2.0,33.0,39.0,11.0,11.0,24.0,5.0,2.0,0.56,0.55,0.54,1.0,0.0,0.0,47.66,31.0,30.21,8.0,0.26,0.33,0.33,1.58,1.55,1.54,33.13,3.15,2.18,6.97,0.99,18.29,13.42,3.08,3.19,3.13,36.0,9.0,14.0,59.0,6.0,1.0,0.0,6.0,1.0,13.0,18.0,30.0,39.0,4.0,8.0,28.0,35.0,4.0,9.0,31.0,11.0,3.0,1.25,1.23,0.67,3.0,2.0,1.0,60.33,45.0,45.97,8.0,0.45,0.22,0.22,3.38,3.44,3.37
84764628480860,2022,Bahl-Hamilton,NJD,pairing,5on5,8,1110.0,57.0,0.71,0.58,0.57,12.15,1.44,0.75,3.37,0.42,5.59,4.44,1.16,1.43,1.14,13.0,3.0,5.0,21.0,1.0,4.0,0.0,1.0,0.0,9.0,1.0,12.0,15.0,2.0,4.0,11.0,14.0,2.0,4.0,11.0,2.0,3.0,0.38,0.23,0.83,1.0,0.0,0.0,20.48,16.0,15.45,2.0,0.16,0.89,0.89,0.71,0.68,0.62,8.6,0.59,0.47,2.01,0.26,4.72,3.95,0.59,0.63,0.63,5.0,7.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,5.0,12.0,3.0,6.0,8.0,10.0,2.0,4.0,10.0,1.0,1.0,0.23,0.14,0.22,0.0,0.0,0.0,16.38,12.0,12.73,2.0,0.1,0.0,0.0,0.69,0.74,0.73
84769318480043,2022,Mccabe-Liljegren,TOR,pairing,5on5,5,1114.0,28.0,0.46,0.42,0.5,7.78,0.52,0.52,2.27,0.3,4.29,3.11,0.5,0.49,0.47,9.0,2.0,2.0,13.0,1.0,1.0,0.0,1.0,0.0,3.0,5.0,8.0,10.0,2.0,4.0,7.0,19.0,2.0,5.0,8.0,3.0,0.0,0.17,0.35,0.0,1.0,0.0,0.0,12.49,11.0,10.66,4.0,0.11,0.1,0.1,0.53,0.5,0.49,7.76,0.62,0.46,2.15,0.29,4.05,3.44,0.62,0.67,0.67,9.0,2.0,7.0,18.0,1.0,0.0,0.0,1.0,0.0,2.0,7.0,8.0,10.0,1.0,2.0,4.0,15.0,2.0,3.0,9.0,1.0,1.0,0.23,0.1,0.28,1.0,0.0,0.0,18.77,11.0,11.47,3.0,0.1,0.0,0.0,0.71,0.77,0.77
847467984752208477919,2022,Foligno-Gaudreau-Nyquist,MIN,line,5on5,3,1068.0,21.0,0.71,0.54,0.55,7.94,0.84,0.52,1.83,0.25,4.46,3.1,0.8,0.81,0.77,8.0,3.0,9.0,20.0,0.0,1.0,0.0,4.0,0.0,3.0,3.0,8.0,11.0,0.0,0.0,7.0,10.0,2.0,1.0,8.0,2.0,1.0,0.24,0.3,0.29,0.0,0.0,0.0,19.77,11.0,10.98,0.0,0.11,0.29,0.29,0.65,0.63,0.63,6.33,0.34,0.35,1.46,0.22,3.57,3.06,0.34,0.35,0.35,7.0,2.0,8.0,17.0,0.0,0.0,0.0,2.0,0.0,3.0,4.0,7.0,9.0,1.0,2.0,14.0,7.0,1.0,4.0,8.0,1.0,0.0,0.24,0.1,0.0,0.0,0.0,0.0,16.68,9.0,8.97,2.0,0.07,0.0,0.0,0.42,0.43,0.43
84768798476967,2022,Kulak-Ceci,EDM,pairing,5on5,8,1207.0,60.0,0.42,0.28,0.33,4.58,0.46,0.28,1.02,0.14,2.35,1.75,0.46,0.48,0.48,5.0,1.0,2.0,8.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,5.0,6.0,5.0,13.0,7.0,12.0,2.0,3.0,4.0,2.0,0.0,0.15,0.3,0.0,0.0,0.0,0.0,8.28,6.0,6.25,2.0,0.06,0.0,0.0,0.51,0.54,0.54,9.13,0.62,0.59,2.32,0.29,4.55,3.63,0.6,0.6,0.58,11.0,1.0,9.0,21.0,0.0,2.0,0.0,3.0,1.0,1.0,5.0,11.0,12.0,3.0,9.0,6.0,14.0,4.0,4.0,10.0,2.0,0.0,0.32,0.3,0.0,0.0,0.0,0.0,20.24,12.0,11.61,4.0,0.12,0.18,0.18,0.56,0.55,0.54
84769238478507,2022,Marino-Severson,NJD,pairing,5on5,12,922.0,98.0,0.44,0.46,0.48,6.73,0.43,0.38,1.69,0.25,3.95,3.3,0.43,0.43,0.43,6.0,4.0,1.0,11.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0,6.0,10.0,1.0,2.0,1.0,6.0,3.0,4.0,8.0,2.0,0.0,0.24,0.19,0.0,0.0,0.0,0.0,10.53,10.0,9.71,3.0,0.08,0.02,0.02,0.49,0.49,0.48,8.13,0.55,0.47,2.13,0.27,4.21,3.37,0.54,0.57,0.56,7.0,4.0,2.0,13.0,0.0,1.0,0.0,1.0,0.0,4.0,5.0,7.0,11.0,0.0,0.0,4.0,7.0,4.0,2.0,10.0,1.0,0.0,0.46,0.09,0.0,0.0,0.0,0.0,13.3,11.0,11.28,1.0,0.1,0.07,0.07,0.58,0.6,0.59
847798784792938479987,2022,Tanev-Geekie-Donato,SEA,line,5on5,5,712.0,34.0,0.38,0.33,0.33,4.37,0.5,0.26,1.12,0.16,2.19,1.76,0.48,0.51,0.48,4.0,2.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,4.0,6.0,1.0,2.0,7.0,8.0,0.0,2.0,3.0,2.0,1.0,0.03,0.27,0.21,0.0,0.0,0.0,7.02,6.0,5.99,0.0,0.06,0.09,0.09,0.47,0.48,0.47,8.82,0.83,0.5,2.57,0.29,4.63,3.17,0.82,0.81,0.79,8.0,4.0,2.0,14.0,1.0,2.0,0.0,2.0,0.0,3.0,4.0,7.0,11.0,2.0,4.0,8.0,11.0,4.0,3.0,8.0,3.0,1.0,0.17,0.4,0.27,0.0,1.0,0.0,13.21,12.0,11.67,1.0,0.1,0.39,0.39,0.55,0.53,0.52
84765258481581,2022,Harley-Miller,DAL,pairing,5on5,7,3613.0,29.0,0.59,0.56,0.53,29.16,2.92,1.77,7.7,0.98,15.49,11.14,2.82,2.92,2.83,25.0,15.0,17.0,57.0,3.0,3.0,1.0,3.0,2.0,9.0,20.0,22.0,37.0,2.0,4.0,39.0,23.0,11.0,9.0,28.0,8.0,4.0,0.81,0.99,1.12,0.0,2.0,1.0,57.17,40.0,40.16,7.0,0.37,0.85,0.85,2.44,2.42,2.41,26.13,2.07,1.69,6.09,0.82,14.64,10.7,2.06,2.12,2.11,22.0,14.0,9.0,45.0,6.0,0.0,0.0,3.0,1.0,17.0,9.0,16.0,30.0,4.0,8.0,32.0,47.0,10.0,6.0,25.0,10.0,1.0,0.62,1.18,0.26,2.0,3.0,1.0,45.63,36.0,36.48,3.0,0.35,0.0,0.0,2.42,2.48,2.47
84757628478443,2022,Forbort-Carlo,BOS,pairing,5on5,7,799.0,49.0,0.21,0.37,0.45,6.3,0.21,0.32,1.64,0.25,3.83,2.76,0.21,0.21,0.21,7.0,2.0,1.0,10.0,0.0,0.0,0.0,2.0,1.0,4.0,2.0,7.0,9.0,2.0,7.0,1.0,10.0,2.0,4.0,9.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,10.18,9.0,9.09,1.0,0.06,0.0,0.0,0.27,0.27,0.27,7.51,0.8,0.62,1.79,0.28,4.38,3.12,0.79,0.79,0.77,8.0,3.0,6.0,17.0,1.0,2.0,0.0,3.0,1.0,1.0,3.0,7.0,10.0,2.0,7.0,4.0,14.0,1.0,2.0,6.0,5.0,0.0,0.08,0.72,0.0,0.0,1.0,0.0,16.61,11.0,10.59,1.0,0.13,0.13,0.13,0.8,0.8,0.8
847059584746108478400,2022,White-Staal-Dalpe,FLA,line,5on5,11,2883.0,45.0,0.39,0.41,0.42,24.45,2.02,1.61,6.02,0.85,13.19,9.3,1.92,2.11,2.0,19.0,14.0,12.0,45.0,0.0,2.0,0.0,4.0,2.0,11.0,14.0,19.0,33.0,6.0,12.0,27.0,27.0,6.0,11.0,24.0,7.0,2.0,0.59,0.89,0.54,0.0,0.0,0.0,46.0,33.0,34.0,4.0,0.33,0.54,0.54,1.81,1.86,1.81,34.66,3.12,2.26,7.87,1.06,17.75,13.93,3.02,3.1,3.0,33.0,13.0,19.0,65.0,3.0,3.0,1.0,4.0,4.0,15.0,17.0,30.0,43.0,2.0,4.0,29.0,34.0,5.0,10.0,36.0,5.0,5.0,0.94,0.64,1.54,2.0,0.0,1.0,64.24,46.0,45.71,6.0,0.47,0.88,0.88,2.71,2.7,2.68
