team_id,season,jerseyNumber,person.id,person.fullName,person.link,position.code,position.name,position.type,position.abbreviation
7,2016,8,8471811,Cal O'Reilly,/api/v1/people/8471811,C,Center,Forward,C
7,2016,21,8473449,Kyle Okposo,/api/v1/people/8473449,R,Right Wing,Forward,RW
7,2016,42,8473992,Justin Falk,/api/v1/people/8473992,D,Defenseman,Defenseman,D
7,2016,24,8474567,Zach Bogosian,/api/v1/people/8474567,D,Defenseman,Defenseman,D
7,2016,63,8474589,Tyler Ennis,/api/v1/people/8474589,R,Right Wing,Forward,RW
7,2016,38,8474683,Derek Grant,/api/v1/people/8474683,C,Center,Forward,C
7,2016,90,8475158,Ryan O'Reilly,/api/v1/people/8475158,C,Center,Forward,C
7,2016,91,8475169,Evander Kane,/api/v1/people/8475169,L,Left Wing,Forward,LW
7,2016,7,8475179,Dmitry Kulikov,/api/v1/people/8475179,D,Defenseman,Defenseman,D
7,2016,17,8475220,Marcus Foligno,/api/v1/people/8475220,L,Left Wing,Forward,LW
7,2016,44,8475235,Nicolas Deslauriers,/api/v1/people/8475235,L,Left Wing,Forward,LW
7,2016,22,8475728,Johan Larsson,/api/v1/people/8475728,L,Left Wing,Forward,LW
7,2016,46,8475982,Erik Burgdoerfer,/api/v1/people/8475982,D,Defenseman,Defenseman,D
7,2016,4,8476166,Taylor Fedun,/api/v1/people/8476166,D,Defenseman,Defenseman,D
7,2016,29,8476766,Cole Schneider,/api/v1/people/8476766,L,Left Wing,Forward,LW
7,2016,28,8476878,Zemgus Girgensons,/api/v1/people/8476878,L,Left Wing,Forward,LW
7,2016,22,8476931,Jake McCabe,/api/v1/people/8476931,D,Defenseman,Defenseman,D
7,2016,67,8477041,Brady Austin,/api/v1/people/8477041,D,Defenseman,Defenseman,D
7,2016,43,8477391,Sean Malone,/api/v1/people/8477391,C,Center,Forward,C
7,2016,20,8477392,Hudson Fasching,/api/v1/people/8477392,R,Right Wing,Forward,RW
7,2016,95,8477473,Justin Bailey,/api/v1/people/8477473,R,Right Wing,Forward,RW
7,2016,28,8477478,William Carrier,/api/v1/people/8477478,L,Left Wing,Forward,LW
7,2016,13,8477491,Nick Baptiste,/api/v1/people/8477491,R,Right Wing,Forward,RW
7,2016,55,8477499,Rasmus Ristolainen,/api/v1/people/8477499,D,Defenseman,Defenseman,D
7,2016,13,8477933,Sam Reinhart,/api/v1/people/8477933,C,Center,Forward,C
7,2016,9,8478403,Jack Eichel,/api/v1/people/8478403,C,Center,Forward,C
7,2016,2,8478425,Brendan Guhle,/api/v1/people/8478425,D,Defenseman,Defenseman,D
7,2016,17,8478542,Evan Rodrigues,/api/v1/people/8478542,C,Center,Forward,C
7,2016,8,8479268,Casey Nelson,/api/v1/people/8479268,D,Defenseman,Defenseman,D
7,2016,11,8479423,Alex Nylander,/api/v1/people/8479423,L,Left Wing,Forward,LW
7,2016,17,8480083,C.J. Smith,/api/v1/people/8480083,L,Left Wing,Forward,LW
7,2016,,8475195,Anders Nilsson,/api/v1/people/8475195,G,Goalie,Goalie,G
7,2016,90,8475215,Robin Lehner,/api/v1/people/8475215,G,Goalie,Goalie,G
7,2016,35,8476999,Linus Ullmark,/api/v1/people/8476999,G,Goalie,Goalie,G
8,2016,79,8467496,Andrei Markov,/api/v1/people/8467496,D,Defenseman,Defenseman,D
8,2016,92,8468505,Steve Ott,/api/v1/people/8468505,C,Center,Forward,C
8,2016,14,8469521,Tomas Plekanec,/api/v1/people/8469521,C,Center,Forward,C
8,2016,6,8470642,Shea Weber,/api/v1/people/8470642,D,Defenseman,Defenseman,D
8,2016,47,8471228,Alexander Radulov,/api/v1/people/8471228,R,Right Wing,Forward,RW
8,2016,25,8471296,Alexei Emelin,/api/v1/people/8471296,D,Defenseman,Defenseman,D
8,2016,71,8471338,Torrey Mitchell,/api/v1/people/8471338,C,Center,Forward,C
8,2016,51,8471976,David Desharnais,/api/v1/people/8471976,C,Center,Forward,C
8,2016,46,8473507,Jeff Petry,/api/v1/people/8473507,D,Defenseman,Defenseman,D
8,2016,41,8474038,Paul Byron,/api/v1/people/8474038,L,Left Wing,Forward,LW
8,2016,15,8474052,Chris Terry,/api/v1/people/8474052,L,Left Wing,Forward,LW
8,2016,21,8474100,Dwight King,/api/v1/people/8474100,L,Left Wing,Forward,LW
8,2016,67,8474157,Max Pacioretty,/api/v1/people/8474157,L,Left Wing,Forward,LW
8,2016,29,8474688,Greg Pateryn,/api/v1/people/8474688,D,Defenseman,Defenseman,D
8,2016,44,8474717,Mark Barberio,/api/v1/people/8474717,D,Defenseman,Defenseman,D
8,2016,38,8474743,Zach Redmond,/api/v1/people/8474743,D,Defenseman,Defenseman,D
8,2016,18,8474818,Jordie Benn,/api/v1/people/8474818,D,Defenseman,Defenseman,D
8,2016,11,8475848,Brendan Gallagher,/api/v1/people/8475848,R,Right Wing,Forward,RW
8,2016,88,8475869,Brandon Davidson,/api/v1/people/8475869,D,Defenseman,Defenseman,D
8,2016,89,8476300,Nikita Nesterov,/api/v1/people/8476300,D,Defenseman,Defenseman,D
8,2016,65,8476381,Andrew Shaw,/api/v1/people/8476381,R,Right Wing,Forward,RW
8,2016,28,8476470,Nathan Beaulieu,/api/v1/people/8476470,D,Defenseman,Defenseman,D
8,2016,24,8476479,Phillip Danault,/api/v1/people/8476479,C,Center,Forward,C
8,2016,44,8476769,Bobby Farnham,/api/v1/people/8476769,R,Right Wing,Forward,RW
8,2016,46,8476808,Brian Flynn,/api/v1/people/8476808,C,Center,Forward,C
8,2016,17,8476851,Alex Galchenyuk,/api/v1/people/8476851,C,Center,Forward,C
8,2016,54,8476948,Charles Hudon,/api/v1/people/8476948,L,Left Wing,Forward,LW
8,2016,10,8477413,Sven Andrighetto,/api/v1/people/8477413,R,Right Wing,Forward,RW
8,2016,47,8477446,Michael McCarron,/api/v1/people/8477446,R,Right Wing,Forward,RW
8,2016,61,8477455,Jacob de la Rose,/api/v1/people/8477455,L,Left Wing,Forward,LW
8,2016,62,8477476,Artturi Lehkonen,/api/v1/people/8477476,L,Left Wing,Forward,LW
8,2016,44,8477810,Joel Hanley,/api/v1/people/8477810,D,Defenseman,Defenseman,D
8,2016,28,8477901,Daniel Carr,/api/v1/people/8477901,L,Left Wing,Forward,LW
8,2016,21,8477957,Nikita Scherbak,/api/v1/people/8477957,R,Right Wing,Forward,RW
8,2016,8,8478004,Brett Lernout,/api/v1/people/8478004,D,Defenseman,Defenseman,D
8,2016,23,8478561,Andreas Martinsen,/api/v1/people/8478561,L,Left Wing,Forward,LW
8,2016,75,8478963,Ryan Johnston,/api/v1/people/8478963,D,Defenseman,Defenseman,D
8,2016,98,8479410,Mikhail Sergachev,/api/v1/people/8479410,D,Defenseman,Defenseman,D
8,2016,35,8471219,Al Montoya,/api/v1/people/8471219,G,Goalie,Goalie,G
8,2016,31,8471679,Carey Price,/api/v1/people/8471679,G,Goalie,Goalie,G
8,2016,79,8479292,Charlie Lindgren,/api/v1/people/8479292,G,Goalie,Goalie,G
9,2016,25,8467493,Chris Neil,/api/v1/people/8467493,R,Right Wing,Forward,RW
9,2016,22,8467967,Chris Kelly,/api/v1/people/8467967,C,Center,Forward,C
9,2016,14,8470358,Alexandre Burrows,/api/v1/people/8470358,R,Right Wing,Forward,RW
9,2016,3,8470602,Dion Phaneuf,/api/v1/people/8470602,D,Defenseman,Defenseman,D
9,2016,16,8470667,Clarke MacArthur,/api/v1/people/8470667,L,Left Wing,Forward,LW
9,2016,33,8470760,Marc Methot,/api/v1/people/8470760,D,Defenseman,Defenseman,D
9,2016,20,8471663,Mike Blunden,/api/v1/people/8471663,R,Right Wing,Forward,RW
9,2016,54,8471676,Bobby Ryan,/api/v1/people/8471676,R,Right Wing,Forward,RW
9,2016,10,8471768,Tom Pyatt,/api/v1/people/8471768,L,Left Wing,Forward,LW
9,2016,24,8473537,Viktor Stalberg,/api/v1/people/8473537,L,Left Wing,Forward,LW
